Compound	m.z	RT	Metabolite	BPP01	HPP01	60517	52426	70281	33057	92102	14256	86732	29343	41236	93663	25319	43268	37702	55914	5676	18614	41252	87843	1774	86331	BPP02	HPP02	38033	28158	95584	41338	61915	74121	69462	27843	10203	43070	33471	87483	82037	50574	55993	76905	67334	84556	71320	82805	BPP03	HPP03	51313	58552	83484	83852	44527	84353	58569	7024	90778	91392	43277	37463	59417	3970	1988	21669	46461	14048	4544	9871	BPP04	HPP04	9143	50683	50069	88313	38215	3565	88611	93855	79381	38807	59391	48975	31878	42394	27071	13380	37660	89443	18543	19844	BPP05	HPP05	64520	77602	82435	23359	26288	73289	70939	82651	70551	52795	46726	79150	31498	31665	76721	32016	45871	42991	2190	22553	BPP06	HPP06	57556	42316	19466	66309	71692	71938	32830	81316	93427	72860	19045	85279	42966	33398	45989	4503	4833	8276	73407	25287	BPP07	HPP07	79056	1488	95355	81822	35538	85108	58292	89129	23632	45723	14463	36865	56095	75694	45590	75885	22282	83326	29010	2955	BPP08	HPP08	572	99473	70860	34871	8308	88820	29827	18282	15710	59113	82620	9419	75315	85066	70231	53615	37084	41997	27290	7222	BPP09	HPP09	11404	17689	52456	34348	92807	16806	91028	13544	52107	84373	26369	79621	74647	14930	37147	47234	95186	139	10805	24917	BPP10	HPP10	90914	6752	94239	73677	52174	88175	37694	9120	83807	5222	38388	92782	10582	59182	77206	82745	21313	3532	21032	3148	BPP11	HPP11	6944	98445	1877	99175	71577	25472	56231	14481	42469	40567	79652	85677	21516	9095	71098	24053	90437	47183	90719	28639	BPP12	HPP12	47329	23202	38430	38153	68793	96097	19358	36974	33688	6406	5299	3803	83286	83245	35563	28277	32065	4410	99860	41441	BPP13	HPP13	19680	26164	15931	20094	11553	34706	5603	73485	71844	7517	17574	9823	70603	97993	22351	53957	10268	46990	32881	65936	BPP14	HPP14	94030	79339	59143	27159	66292	42116	30373	2102	47201	90749	74842	32432	74758	95713	15886	5307	20650	86540	32287	71074	BPP15	HPP15	69738	14407	79183	38443	42951	63343	60034	97944	46028	40752	54028	6480	58731	93468	8572	1238	61450	26942	40856	74259	BPP16	HPP16
1728	904.8318	12.70	C54:2 TAG	6177627	20357641	15917895	31573387	11526372	16395317	9590448	18541326	7168316	6383781	14714023	21791911	40544362	38581491	9837627	15290944	13531949	15882533	13963297	14221342	17477759	21669246	6513038	20985110	4029977	11304802	11494211	10320155	7875579	38056141	11052287	11301620	61436563	6231180	43148276	14203074	8301896	27999951	26697423	8905592	24527906	7420325	27010073	42878024	6551713	20574559	5727216	22470443	11475988	13453249	8616554	10232677	14134997	10211555	12034683	4399031	9119988	7783193	10609717	24453295	17685147	22053952	9882294	7749672	8572423	11337063	6586944	21524791	12991617	5073559	11507390	9701352	9816759	14086935	12977559	38735961	9831344	18336266	5510135	8234517	11082985	16888921	26892667	28645389	26315680	15034335	10828231	8294474	6805100	23004085	29063764	10187872	6939120	15430356	9444733	12685862	17690169	41464151	10726780	12337346	14766709	9105890	17513343	9884378	5332162	6559650	34233535	12616156	8434375	16524454	6563293	21011476	10489590	36928251	24617294	19235879	12684224	20135198	23224944	16565103	70669880	26242052	52129690	34025210	11615198	25199695	35031901	8248562	157239058	25471579	3780472	6783716	6445042	21226173	9156028	10232693	24199074	53267179	11135127	3948022	9096939	24337352	150688496	6807001	7128265	40185619	4751495	11364663	25749880	18570650	9739987	7855622	13614255	14248620	6972978	22172318	14052365	32270414	21286079	31404392	6407374	48425969	13104801	21045035	10581710	6458247	20419752	8697632	17034319	10122592	13216638	9935846	6490724	35350900	8669160	10448745	7229524	22271574	18687155	20472267	14231628	81204364	5604505	11342836	33571499	21172045	18657968	23668980	11520311	23606483	13846087	58504603	6931386	20352195	6199882	18272513	18339921	21165921	6782738	26368765	8504160	26571608	8083463	7452334	41992549	21927893	15015270	40231842	16420831	8281036	12580217	8154677	23029781	3308421	11293473	10092771	17482705	20346207	35359728	21111647	7619571	21801630	18264132	27259303	56818101	10065148	49559098	5153886	21648476	15601538	31625918	32849259	29552433	16054333	68529078	6842555	34827970	7825039	39916588	28818061	9287821	30537585	5592214	22731004	8910619	37044048	6680124	41577165	16264829	14231426	10155967	10698041	20088277	4113796	5498966	21827730	7349834	16495891	14874807	30595798	25305181	4124246	33180564	32608553	6177750	18889676	22711583	21465903	7646027	19030231	18513138	6790886	27453207	13689559	8371999	12560037	15094799	12692770	18249319	12092210	7621789	7775235	8630096	14438732	13874929	37847856	8432184	24799781	35721493	26244313	25511547	9068230	66400903	31159925	11944212	9215842	16010999	7570519	6903709	11020424	8404477	3556474	10144728	32656602	27431398	6984385	33389036	9705358	7787789	24089524	22440486	3524229	4395950	58106979	49459925	70654996	102395476	39112277	26285625	48701845	9312474	34211356	40142907	7244443	16367898	23277487	25991851	6991466	28033029	19459461	7592108	25139330
1774	906.8485	12.99	C54:1 TAG	501823	2051150	776294	3023590	629628	1950407	660659	1489686	445128	370808	1724436	2174095	4822072	4174687	860283	1286264	1868660	938876	1140162	1611895	1126892	2751710	526759	2035009	373688	565894	865021	1446472	595931	2815766	1053264	870238	6732613	491402	4089628	652407	661297	3596986	2785556	713032	1556447	482090	4592094	5870107	561271	1954913	341522	1893184	1326590	1713955	485883	837997	1926726	661509	1363909	387987	497724	383895	698158	3016584	1135991	3010148	570523	699594	387118	641467	545225	1975454	667753	340191	1216117	755713	723594	2080048	1007766	4744079	850169	852915	440949	391642	701826	2048106	10862042	3639302	862706	751973	797309	646512	539963	2198092	3255288	776082	459174	1426240	643607	1378892	1316466	2677502	964002	1298503	924291	537003	779301	789760	379362	429634	6113094	859003	534292	846526	556895	2057035	1003678	5042152	969195	1052913	1463412	1853071	3018835	1168141	8252550	2947864	5311171	4246445	959146	1768789	3046553	581238	56671761	2110109	264516	509995	555794	1898858	912244	564111	2715130	9326219	714468	347833	903164	2831663	25730377	767944	544479	4993950	399870	785124	1291391	1540492	565095	449427	1176500	1025570	600547	2114662	1115760	1948648	1996146	1989630	443985	3473527	1378367	1778844	696788	494294	2149026	783027	816671	549827	1229305	844945	362976	3826704	648567	808191	570257	2117442	1089781	1700606	694466	9132926	680784	556488	3479071	995810	1971863	2612116	983263	1657315	881497	6183571	517803	2726784	579609	894551	1344879	1369476	653273	2079505	664483	2334059	401657	520934	5008621	1978188	1216616	5196193	1433929	543734	1072837	395629	2531882	354614	901623	513877	1872774	3448824	3503566	1053007	626150	2173992	638861	2109701	7020484	1126669	4640054	375340	1936309	874824	2729064	2321996	2379133	1135232	10372511	561796	2419532	423034	3241037	2320302	1090683	9886400	595764	2084299	982658	2888870	458675	4008563	1321616	1018109	960819	557699	1360561	487903	483491	1600914	569872	1129863	861399	2175496	2761107	406770	3510082	1964675	593407	1911465	1866592	1779650	435274	1861654	809626	500855	2123686	829557	861840	762344	1299544	785238	783977	773808	646011	554664	398892	650789	1231061	2357815	669863	2412902	1589950	2108204	2746722	552524	5213516	1184157	1003480	651349	617526	466640	468557	738883	906302	467256	1080297	2154627	1817808	765426	3226890	556722	662244	2290897	1191179	470758	363246	6026345	5980578	12906292	12869215	6078024	2376519	13259254	730350	2030779	2926868	427539	1903843	1594355	2152880	531028	1854988	1712247	640061	2338816
1194	916.7381	11.27	C56:10 TAG	720	36210	15350	64466		1990		19611	61859	9207		34901	15604	21367	2588	1743	2416		1683	13674	116715	1314		31999			35189	1406	158319	14647			3125	9353	35082	108513	25811	498569	65259		42942		46764	64686		33199	6391	44939					23792		28009	15049	69574			1861		16606	20879	3009	26112	26315		33444			29505	1370	399977		43520	10027	7803	1444	1395	3310	8387	10113		118021		4950		27588		29222	102993	2355		22620	10375	1265	20985	113799			3899	74630	3491	1085	1029		24403	209168	62199	26316	816	24453		29896	34601	51847		9181	1071	23284	151358		63379	12450		11013	51364		307584	27490	49389		12292	20682	113748	991	83905	1	9195	197236	3482	348908	95900			19536	82395		21562	17628		15520		2525		36036	972		56416	34061		1348	58280	14046	7346	4251	83238	4794	5867	5826	17726	2099	6138	44123	52440	1282	36267	11669	7665	10589	38129	1732			4038	29387	133730	144573		50855	136138	129358		286428			1238	492178		30858	7721	26649		608874	26451	10963	160056	498237	69434	1906		1877		25130		417367	16713		77090	156577		36482	1474	353396	30118	10553	8467	1188	7297	4104	31058		43666		1515038	201432	35004		82147	15951		59506		29115		57828	1586				7212					14687			45623	30716	3284	83327				28910	1166	34420		25032		63957	104393				955	9656	21076	879					3615			47854	75544	18505			107250	1897					11235	125927	21746		11851	4786			29960	108484		28684		4123	1076	220588	39927		85264	132932	3678	1057			44056				4929	9		133201	6	29114
1250	918.7549	11.47	C56:9 TAG	373488	1005847	992689	1644433	418505	614039	127523	735942	1518499	457572	227139	1285523	1166434	683506	658204	357648	226280	152590	494663	1172007	2930488	461000	196445	986845	237541	357033	1060083	168352	751197	985552	92580	398658	1150482	444606	2929158	2640933	648156	4738221	1480766	212376	1254651	265562	941865	2279867	205901	943634	561945	1208505	209394	191568	400718	272477	726239	290997	771351	581474	1343706	453271	376102	412323	343457	638194	1003615	438449	1426867	826190	179069	954241	565927	238613	995742	305582	3503580	507308	1006663	1333293	403586	525280	144939	472426	555348	441142	267043	2303485	673246	740130	261760	822322	211183	1109424	2192202	409402	218882	957400	523581	294988	976106	3307020	492869	29652	567048	1581806	610645	312364	413033	225026	816899	3670825	1464507	1029549	227450	1066087	30063	1260351	1305170	1601678	52205	654822	428032	1181273	3532753	285523	3347559	1017851	316569	1611212	2256919	191086	6022266	1191142	1294625	228724	200386	838357	1353427	359787	2276908	691718	731713	1909856	318914	3894683	4873092	169239	180553	994762	1722102	58131	1143310	828686	277047	623866	294711	320262	217753	1083722	277598	646248	1235079	1399204	243394	890041	1199723	777842	369065	479878	2496752	309969	620648	377257	740506	192766	272720	1180385	1036982	570407	217037	775706	408746	724079	1522907	1992846	241142	372885	1024890	1676571	1545685	1492961	1037971	1973184	3859683	5583889	172776	4335913	196987	418878	870447	5329443	212991	1069831	378501	1061244	223611	5061959	1419686	967870	3857781	6358620	1282304	215490	189308	664641	301625	925382	295911	6555905	969876	261139	1824852	1796009	233548	1063473	1107755	8899945	1881217	700941	849935	349790	749263	578547	1659517	256542	1647351	391449	14698804	2060546	1503011	317297	2144234	1263680	425830	2323077	210642	1087816	171246	1688217	669107	153201	60609	210238	578795	535199	225580	187390	109690	1148471	160288	428056	1138408	1678585	666960	1229699	341999	1007663	209933	1003694	264971	1387961	160017	867103	219433	1114773	2861487	380174	234730	376725	449876	605384	1427624	564490	259420	266000	297374	362293	477055	281381	244757	1203878	4103928	1131817	170415	163993	3579735	1363039	267120	252705	546992	455792	671022	1336169	724473	162982	492093	1163422	637351	68969	1633497	1529173	213624	1273238	325410	387079	410358	4973514	1309764	1076901	3986129	4138326	1119071	424881	292115	927209	2833931	401824	224287	674135	1183294	78339	720815	3850987	214923	1345770
1328	920.7694	11.71	C56:8 TAG	1733537	8062581	8369752	9820058	4180641	4985857	2313613	7676541	10977241	3442956	2091557	8978250	12587059	6068692	4982908	3986854	1666634	2467620	4763446	9837540	14675722	4627047	1809856	8269258	2715267	3929165	8492661	1417239	5814533	8866890	1565504	4948289	8955230	3382817	19721507	20194142	5318899	23578268	10223469	2268446	9228045	2241171	6493013	12348499	1873542	8056683	5212715	9378732	1833765	2365305	4743933	3001765	5454834	3592190	6072194	4387584	10410408	4014575	3260652	3781321	3131842	4477707	6272538	3802991	8617100	7580020	1865811	8220111	5182708	2331704	6233727	3864669	20048278	3413287	6521370	11267625	4538413	6107394	2011680	5387598	4904228	3043071	2625308	14917311	7640898	9194454	2468970	5829634	1947407	8940120	15043341	4393767	2895613	7757564	5352459	3410382	8238081	24401314	4755759	789673	5113971	12208353	5535726	3973251	4677450	2798753	5652512	28182179	12801122	8155510	1908957	8467490	954047	9541695	11705839	14028088	1049537	6382147	3233276	9247254	18200964	3569535	19644334	11015094	3934054	12862507	17936395	2277660	23008907	10126686	10805885	2213842	1795132	8324728	6805311	3296584	17689119	6182777	6865072	11790228	3147492	17782004	26320807	1672055	2244122	6417790	15398737	1263704	13879345	7707959	2812420	5068254	3014743	3122515	2030053	9067103	2962517	6033389	10799526	10192711	2168433	9683086	9485975	6206633	3437101	4676616	15933464	3534665	7992578	3185745	7524990	1709232	2528331	9287817	8382480	8789228	2037253	9107423	5348027	6379673	14112041	17993949	2975736	3666538	7708090	16234113	10605638	10247360	12230187	13697433	30888838	37593976	1793921	22569013	2153907	5550466	9146818	28955244	2144449	9544650	3902473	9202682	2309194	25846093	8609824	6803145	31585714	30972586	10444170	2681165	2760915	5192626	3176628	6943235	3381380	30053200	7435855	3464449	10711958	14778758	2481424	9010288	10309687	50086543	14958066	6296993	6962183	3249717	6052975	6042379	14428961	3889618	13877720	5314675	55226434	11183677	14563394	4346717	16791852	10197966	3605833	18260233	2103341	9584624	1993623	11981941	6363191	3075190	1712974	3391924	5673448	6175480	2730109	2009862	2061852	10172401	2473881	5008551	10588376	12122062	5306983	8965894	4109590	11445023	2272043	8744334	3367456	10114775	2319334	7401513	2825362	9646009	26742239	4372599	3126465	4266617	4909772	4317199	15868936	5709634	3201324	1876076	2600016	3639700	4732170	4159137	2483871	9579657	22402884	7393017	2354449	2334525	23114966	15006718	2766523	2311722	4955056	4016754	5688292	8774882	4613206	1737805	3473082	12366714	6665098	1034187	14346477	12986515	2204274	11138138	5173591	3127782	3153848	22815301	12628566	7140549	25310278	23131081	12300918	5323665	3236697	9353823	18677306	4273223	3031020	5788323	12432391	1424106	10843711	20699203	2217212	10484571
1448	922.7839	11.94	C56:7 TAG	12847316	30295749	27521127	37975803	16341571	19923690	13180421	28593805	27188475	14733541	8836719	33707720	45670655	28947118	16038120	18364123	8477034	13994032	16795167	27810775	39876683	15788661	11850217	27118550	13401569	12079286	21695797	8314126	19708926	37117286	10371753	20504155	32570687	12303746	53639496	45550206	17287592	72616521	31442133	11274231	35161293	14826165	23579244	42382711	12514978	27438514	16587495	33486735	9902458	11694856	17241762	14256573	18917737	16936566	18163517	14867073	30515994	21796943	13126885	15299556	18487874	19042937	23447409	13677282	36250084	28159838	12823823	28705406	27128522	13593230	19025736	18114349	41449133	16104281	23204134	35051206	17290518	26683653	9981437	18993820	17653724	11109133	13165639	48163952	37676442	29002810	14756745	19504412	12011195	28740598	50038054	18353512	11706831	24204175	17692069	15690939	27053471	77554438	16485606	5222535	20336484	31313207	25510829	14821519	16413267	14380420	23072877	65017109	31202940	31317845	12341786	27347133	7253600	30052388	31189953	42296295	5938253	26231314	12847966	27427394	51307363	10773326	54126582	36206416	14686177	31079126	46099882	10228469	69999525	32669958	23350362	9423240	9398314	22095497	19962971	15643446	46955414	27159101	25809952	25210951	12836264	50640535	86697402	10185339	9473382	28034109	35273644	6235045	42470456	26625938	14841615	18955592	14187723	16035066	12425319	28204218	12700593	25182778	30020877	32369422	9561640	35282357	26295850	22704621	14920242	14435992	33211006	13720542	24688396	12818858	20303213	8583549	11888248	27871933	21716676	19420352	9046808	22043091	15478424	26498949	42630154	63789308	15150500	20313235	34133738	47318111	36182488	40148069	28969891	40231875	72637044	95729318	12848431	63369404	13899820	29220335	32313928	69706245	14852894	31152894	16440955	34189320	11475050	48905172	31947769	27051327	69818501	88009680	33865540	15229371	15185414	22171469	16110700	20218746	16894042	57589857	28138825	14331229	33687896	53268448	15985476	31269517	35695816	101615953	52625299	20692194	36057734	15774305	22262202	25286223	46123086	23714989	47264986	24992931	105016227	33169453	52702655	19290178	50752489	33758460	14750345	44860900	15082228	32271376	12178499	42120964	27182345	22816246	11960585	16632455	25263105	28122288	16938955	10937638	12495126	29223729	16002204	22201236	37369947	44167963	21038482	26073055	22462086	43195125	16727408	30465929	23415272	34027008	16930443	30474773	18700558	33130226	71704886	26284244	15024528	22732391	22103280	21576699	56270491	21277901	18164720	12862418	18023848	24332857	23341673	21833968	17590699	34183199	67836230	33641316	20473293	17119447	79482856	48750822	16709958	15907530	23111361	22323306	23200760	27077271	15123147	9944350	15623203	46875591	28712029	9040775	49607918	39900934	16409242	38515728	20252931	13828322	15212287	68716947	46310177	30997516	95353242	62418176	37983349	26036879	17932468	40600006	62349990	21871109	15183155	17785054	41678705	10415289	31429898	54519590	14873172	36342516
TF8	924.8015	12.20	C56:6 TAG	27370822	45446627	38651022	75907286	30145422	34819608	24939560	49646975	33902235	28651533	15262809	53715197	70068305	55184909	28040728	34107315	17129106	24863619	39207865	52253254	54587128	31287256	29579519	45893223	19358717	24987333	33337346	17625485	33145541	70176299	20161038	29735124	49003312	24199535	85366322	51282792	25111372	71586291	49608438	23026245	80952797	33514607	36837925	63777416	29153814	46155620	21058211	46897458	18949855	23098220	28675477	27398342	32581428	26878077	25050258	23991368	42345133	42687837	22693560	28962422	44806329	35682838	40150955	21091501	67839511	44254891	30090950	47763946	47410314	23751979	40019039	31252632	40008524	28845203	38650922	58616214	22032438	47135630	16840997	31401072	36172702	26709365	30816039	72864351	89342092	38353888	30332446	51363515	30992120	50203100	75005928	33932650	18718184	36454476	30953318	33510336	58736021	103649038	34455491	9231882	31497465	43551340	52396207	23227466	30974349	23456439	47535927	67091748	48382859	74253815	30954097	48194992	17995405	59120175	52498882	79075216	15662103	63821141	30142643	50777569	98660229	30906832	106884861	66655111	27074839	60509824	67511967	26740837	114654873	53806532	24235683	26206089	28875633	41911116	36979818	40024259	54217625	52952017	50538518	31773034	24893003	64018623	162454325	21530777	19279974	43052767	36547066	20747791	67347312	44293167	32924723	34661953	26365703	45481343	31857316	49279875	25658724	61969411	60560655	65110559	22726567	89501780	35924714	65350539	29078170	27493441	69594160	24908847	60514918	32540000	42946941	23218075	29552306	49388836	42333485	44693936	30359280	51691106	47714560	51722962	72481955	118737274	24696575	39161427	62261332	74413698	63501394	74831114	32810164	69727361	85498730	149661055	28491910	59880954	28302482	66412026	54920005	101712654	32110433	50913717	32172387	47274493	26185509	47925155	59964992	54846177	74059623	119766552	57680048	22823195	23307592	37223107	35152625	35013742	35452487	57010918	46548994	29619549	57464447	90217454	34556077	53002596	67032830	90200186	92354905	37150992	80808203	27675470	40889736	40285285	60719622	50564866	82343800	42388449	127457383	38924570	93888451	28304504	83671267	57782379	25879687	51759118	33346905	50873544	28412249	88450914	47425121	46562017	24454543	31282160	49511533	47795140	32332900	16605195	21719094	37756473	29472040	37769650	68240144	87316596	34609618	20094769	31869727	83853181	36524601	48742842	45557338	57877757	25757766	58081323	37995539	50504451	52444305	40571297	25598231	34725177	47009281	42002432	63500106	26059989	30219298	28410137	35392471	47444325	34509955	43587834	39800742	60774825	102349441	54900529	31879668	43088973	145296589	75411850	30606180	31707542	50578972	45985415	37664943	29364672	19399598	22003320	37889389	77455329	50617464	15502128	70325542	47756654	36637977	64109633	30502128	22209820	31390982	104989618	78003781	48949280	154024163	66675000	58885163	66139100	33058165	65405611	90955658	30914304	26208513	19794403	72313811	20711593	60532242	75613466	35172208	60109213
1640	926.8134	12.40	C56:5 TAG	5851271	10690536	9551980	17115763	8128693	8471782	6035782	10061279	7272571	6691208	3545434	13935278	19436332	12567790	6762175	9295784	3665588	7975602	8597448	10568671	11615216	6620334	6348641	10902325	4604817	5218119	7243696	3391542	7399465	18613668	5393163	7193578	13682260	4950586	23196133	12291533	5692096	14451913	10377084	5218695	16187382	8097522	7794446	16065922	6513298	10619264	5495858	10725916	4767357	4957201	5746648	6495461	6653167	6908438	4565089	5326955	9074675	11162344	6326472	6833714	11314555	8329151	9720034	4822992	16199382	9811716	6417806	11044140	12271974	5477556	7974945	7366463	7528206	7611533	8922523	14753179	4242203	11895549	3755201	7501676	7944201	4496394	7893071	14578171	20396606	9601611	7675006	9477291	6629581	11806476	17167797	8265398	4047275	7962732	7042929	7777322	13354185	24733491	7099152	2713542	9238691	8143271	12612581	5255276	6606188	6174712	11212419	12488918	10081910	17148824	6674945	11204199	4927727	14133246	12597580	19425151	3690395	14466090	7139988	12266755	24515449	8085821	27545413	15465972	5800203	15235284	17168699	5528590	21475061	12416368	5126773	5794900	6230884	10087081	6200853	9299905	11529526	14531441	11716045	4870119	5538155	13817434	39326172	5051743	5669562	10948227	7042044	4327026	15619567	10262594	7899999	8216978	7067399	10869516	7048021	11537645	5671002	16432464	13524827	17749257	5382741	23389434	7946744	14179667	7925052	6712735	13449440	5687438	14978275	7480381	8583451	5732219	6135150	11812438	9416560	9161006	6689763	10740545	11416042	10639610	14983846	28507565	5292402	9917610	14325521	15966588	11435764	13565186	7295557	14997240	16684677	32996153	6967395	13247258	7118559	16753469	11684829	19028160	7005298	11940879	6202189	10936334	7090985	6924696	13333028	13785786	14394545	21814783	10084942	5189897	5538566	10064317	7070279	5253047	7077985	9832943	10148242	6262137	11659519	17907579	7298015	11638945	15003242	16626652	21226507	7420255	16210024	6760760	8729038	8123104	14080088	13939290	15878968	11354316	27512199	6225306	18824213	7193299	19195993	11645836	5411842	12066425	6046367	11892006	6813105	19338953	10441989	14891675	6264789	6507748	8124755	9536655	7734701	3308946	4148166	8154637	7215516	9654185	14377686	16887777	7787133	3377213	9411966	17264775	7288790	10369706	9980193	11001086	7544409	12359597	10563791	9283293	13824518	10960074	5542416	8199398	10430748	10281970	13935882	5514710	6138253	6524703	8557686	12813124	8621613	12734010	7867488	11888843	26043927	13220667	9520724	9355491	35323048	19026112	7331035	7065890	13153149	9636731	7732099	4932751	3663137	4445707	6984388	18701960	11604489	3778000	17088472	8908479	7877872	13566565	7524017	4422318	4983182	23073010	16619067	13404201	36899211	15890617	13478268	12993066	7533837	17170574	20994369	7463029	6003748	4088584	17433735	4825869	13120415	16121462	7065774	13325239
1685	928.8307	12.53	C56:4 TAG	1122614	2858535	2740903	4428407	2186766	2324327	1361842	2462791	1795162	1363078	1231977	3576983	5838682	3804550	1985986	2152893	1110115	2739541	2509862	2236967	3006465	2518979	1169098	3074482	803813	1538976	2058910	953517	1343436	5332378	1433572	1416043	7048593	1044445	9257320	2945512	1308662	3078510	3443967	1154715	3730337	1475949	2037171	6333170	1155846	2913640	1525238	2877652	1255633	1480377	1042126	1346654	1553346	1494178	1112909	1008260	1683772	2201968	2178081	2215981	2901028	2575397	2553278	1208723	3764226	1940505	1184622	2976183	2513222	1097042	1639852	1286997	1828686	1683609	2214313	4767833	977952	2866067	753548	1160665	1918475	1080208	2151973	3327287	4654791	2357260	1813097	1805888	1227588	3286200	4026098	1703705	803271	2204369	1420243	1892585	3136517	6718705	1694228	1232234	3360644	1340326	3364025	1183950	1085886	972491	4211257	2194148	2072723	4109816	1221684	3164725	1238858	4328007	4100866	4436518	1224986	3791259	2745880	3547962	12624771	3388513	11565033	3635351	1776964	5170512	5115853	1114437	8763595	3936459	1164243	1193745	1413808	3555773	1404637	2040547	2621788	5724299	1832559	742975	1153007	5869442	19430336	1199035	1859091	4335112	1079940	1519707	4009079	3172664	1770283	1510828	2144202	3054865	1284516	3227338	1438079	5967066	3050942	8232784	1430083	9192162	3198998	3650193	2786888	1831631	4208987	1452499	3956380	2090805	2813880	1670804	1450035	5284189	2491642	2768433	1538979	3721021	4187097	2329155	3603735	10772845	746374	2367761	3760583	2763816	2376337	2633883	1374641	3340713	2092968	9320591	1240708	2433829	1211920	3701890	2170479	3676211	1359531	3317291	1224601	3038175	2425053	1205973	4451410	4161370	2823587	5447047	2069434	978552	1333043	2668574	2601094	715191	1266579	2174770	2282070	2004890	4233751	3332877	1226722	3178883	3150403	4222531	6113382	1632797	3921414	1240046	2338466	2300332	3618071	6001711	3589982	2493629	8317761	770145	4126104	2372883	4936510	3550951	1263542	3164984	916908	3107003	1454642	4412646	1674056	4060317	1807189	1597582	1357708	1763048	2510588	589673	686420	2026299	1242152	2156759	1915561	3510926	2744874	525981	3736522	3998060	1244373	2508367	1984280	2670132	1148986	2961842	3157158	1351823	3489542	2018779	1043987	1364585	1980528	2386138	2236016	1802379	870635	1176643	2354368	3223236	1774789	5165285	1409401	3113824	7458514	3695060	2752425	1663840	11004867	5161246	1711153	1139769	2944304	1511036	986218	1118028	781814	606926	1403145	4748325	3387261	733694	5395797	1457048	1426840	3509763	2001394	516964	630573	10598457	5191165	5826648	14067062	4434098	3461990	2562467	1521089	3723151	5726469	1747994	1538252	2086725	3991594	857516	4280105	3321235	1317375	3417823
1745	930.8469	12.79	C56:3 TAG	390280	1841149	1629380	2640915	1088592	1476282	728420	2287582	845412	665405	899185	2059174	3011948	3073796	1134428	1102128	819195	1527396	1410942	956494	1613099	1872030	416169	1796392	284644	1089549	1380070	955253	566069	3312064	817107	817708	6583482	582651	4976498	1599614	802882	1864079	3092842	609415	2413113	607185	1337877	5588606	394572	1698859	680942	2018472	1015634	961302	639831	737564	946417	701527	692092	404081	766816	1011580	1198900	1476886	1801326	1838712	1807961	952266	1416351	922836	434239	1856944	1179434	650535	721920	605522	1393174	907734	1401108	3287916	752912	1541648	380762	502755	1013227	694317	1340126	2066658	2899229	1313750	855850	776794	453129	2071255	2187010	754159	531798	1215113	653297	1057617	1422147	3436241	1056216	872265	1530274	546965	1928817	735948	411676	423523	2992479	1269965	990981	1903077	417226	1838580	516703	2817100	1999091	1619569	832728	1382929	1686582	1376453	10295634	1889677	8155241	1966977	1087044	2351535	2291807	580087	9131950	1944044	371289	541006	445146	1840396	767968	1247583	1372661	4234204	712872	576014	637312	5945913	18366634	681947	804694	2945112	450329	824004	1753098	2263354	858566	712567	1274238	1544350	471244	1936717	1031166	3548289	1220773	4505581	659412	4882534	3117298	1626717	1921707	664719	2001671	661316	1238393	792497	1312742	842255	550461	3623449	734839	998971	513366	1971972	1936037	1550993	1690575	7787331	319982	1209705	2545255	1291521	1580197	2149555	743354	1651456	720457	5416282	563097	1297072	480610	1881945	1028305	1782917	508991	1963701	741515	2057223	1167835	768943	3347315	2408922	1578319	4046406	1009296	583859	842438	1140176	1507128	318270	578710	1037918	1265923	1406865	3087358	1784977	414159	1874402	1425282	3336974	4017085	671500	2920053	578694	1157193	1751345	2315358	4093869	1683731	1221380	5867891	285414	2191715	1470543	3241133	2142148	593214	1368344	356391	1960177	677063	3163744	629904	4247567	1037268	1009427	686254	802645	2127309	299057	338975	1540814	534661	1195723	837543	1800896	1705082	492211	3514817	2375744	416592	1458916	1160935	1162563	563970	1717226	2054519	480736	2212711	1066758	555016	738883	971354	1450985	1016315	1687387	424904	547671	1379337	1699070	1229892	3875032	530720	2274654	4645702	2597742	1962846	718124	8254185	2746828	1112562	538033	1378564	597670	389505	940931	548440	202782	742099	2526710	2467672	475600	3743180	810277	442778	2141838	1808497	243946	282035	10633949	4025521	4931386	12036255	3364543	1810468	1930503	944624	2116050	3434052	1076359	1004835	1890104	1632799	412876	2508753	1387226	433237	2194723
